Date Run,Model Class,Model ID,Config,index,RMSE,R2 Score,MAE,Explained Variance
2023-11-04 03:49:10,SOA_TRANSFORMER,TRANSFORMER_6873b5,"{""input_shape"": [10, 5], ""sequence_length"": 10, ""num_features"": 5, ""num_layers"": 2, ""embed_size"": 64, ""heads"": 4, ""dropout"": 0.2, ""forward_expansion"": 2, ""optimizer"": ""adam"", ""loss"": ""mae""}",Train,5339.177823407543,0.8197409004200595,1899.301940162056,0.8267797067838658
2023-11-04 03:49:10,SOA_TRANSFORMER,TRANSFORMER_6873b5,"{""input_shape"": [10, 5], ""sequence_length"": 10, ""num_features"": 5, ""num_layers"": 2, ""embed_size"": 64, ""heads"": 4, ""dropout"": 0.2, ""forward_expansion"": 2, ""optimizer"": ""adam"", ""loss"": ""mae""}",Test,10836.474900219286,0.18414159635735605,7243.30482450263,0.5241119254084518
2023-11-04 03:49:47,SOA_TRANSFORMER,TRANSFORMER_6873b5,"{""input_shape"": [10, 5], ""sequence_length"": 10, ""num_features"": 5, ""num_layers"": 2, ""embed_size"": 64, ""heads"": 4, ""dropout"": 0.2, ""forward_expansion"": 2, ""optimizer"": ""adam"", ""loss"": ""mae""}",Train,5427.237548267504,0.8137457942077115,1919.4325388364668,0.8286476134408303
2023-11-04 03:49:47,SOA_TRANSFORMER,TRANSFORMER_6873b5,"{""input_shape"": [10, 5], ""sequence_length"": 10, ""num_features"": 5, ""num_layers"": 2, ""embed_size"": 64, ""heads"": 4, ""dropout"": 0.2, ""forward_expansion"": 2, ""optimizer"": ""adam"", ""loss"": ""mae""}",Test,11323.029502047393,0.10923322408949865,8410.852693240899,0.5979694571514761
2023-11-04 03:54:00,SOA_LSTNET,SOA_LSTNET_4e1e83,"{""input_shape"": [10, 5], ""sequence_length"": 10, ""num_features"": 5, ""cnn_filters"": 64, ""gru_units"": 64, ""kernel_size"": 3, ""optimizer"": ""adam"", ""loss"": ""mae""}",Train,282.2317477447573,0.9994963136786683,110.25672350728013,0.9994986212146493
2023-11-04 03:54:00,SOA_LSTNET,SOA_LSTNET_4e1e83,"{""input_shape"": [10, 5], ""sequence_length"": 10, ""num_features"": 5, ""cnn_filters"": 64, ""gru_units"": 64, ""kernel_size"": 3, ""optimizer"": ""adam"", ""loss"": ""mae""}",Test,657.9083862667005,0.9969927496982665,527.5804832876399,0.9977597806411712
2023-11-04 03:57:38,SOA_WAVENET,SOA_WAVENET_9b1c88,"{""input_shape"": [10, 5], ""sequence_length"": 10, ""num_features"": 5, ""num_blocks"": 4, ""filters"": 32, ""kernel_size"": 2, ""optimizer"": ""adam"", ""loss"": ""mae""}",Train,1176.7356357440322,0.9912439902246155,373.284803773293,0.9917586681366352
2023-11-04 03:57:38,SOA_WAVENET,SOA_WAVENET_9b1c88,"{""input_shape"": [10, 5], ""sequence_length"": 10, ""num_features"": 5, ""num_blocks"": 4, ""filters"": 32, ""kernel_size"": 2, ""optimizer"": ""adam"", ""loss"": ""mae""}",Test,2335.91951932307,0.9620899389401699,1191.356391059619,0.9714088690352836
2023-11-04 04:01:09,SOA_TCN,SOA_TCN_1443ed,"{""input_shape"": [10, 5], ""sequence_length"": 10, ""num_features"": 5, ""nb_filters"": 64, ""kernel_size"": 2, ""nb_stacks"": 1, ""dilations"": [1, 2, 4, 8, 16, 32], ""padding"": ""causal"", ""use_skip_connections"": true, ""dropout_rate"": 0.2, ""return_sequences"": false, ""activation"": ""relu"", ""kernel_initializer"": ""he_normal"", ""use_batch_norm"": false, ""optimizer"": ""adam""}",Train,1397.6433136317894,0.987647890617927,748.8109345797179,0.9885087945493095
2023-11-04 04:01:09,SOA_TCN,SOA_TCN_1443ed,"{""input_shape"": [10, 5], ""sequence_length"": 10, ""num_features"": 5, ""nb_filters"": 64, ""kernel_size"": 2, ""nb_stacks"": 1, ""dilations"": [1, 2, 4, 8, 16, 32], ""padding"": ""causal"", ""use_skip_connections"": true, ""dropout_rate"": 0.2, ""return_sequences"": false, ""activation"": ""relu"", ""kernel_initializer"": ""he_normal"", ""use_batch_norm"": false, ""optimizer"": ""adam""}",Test,3019.609500606116,0.9366509219550662,2566.7392349746183,0.9824231687576761
